Track_num,Section_id,Curve_degree,Curve_direction,Cant,length,Section,Track_id,Max_speed,Start_loc,End_loc,Track_segment
5,5636,0,,,91.095,PROV,PROV_5,,668.135,759.23,7
3,5637,0,,,68.433,PROV,PROV_3,,929.086,997.519,11
3,5638,0,,,32.295,PROV,PROV_3,,896.791,929.086,10
3,5639,0,,,91.318,PROV,PROV_3,,805.473,896.791,9
2,5640,2,1,7,144.592,BOS,BOS_2,,69986.603,70131.195,138
1,5641,0,,,92.17,BOS,BOS_1,,70135.467,70227.637,130
3,5642,0,,,93.511,PROV,PROV_3,,1189.897,1283.408,14
1,5643,2,1,7,146.08,BOS,BOS_1,,69989.387,70135.467,129
2,5644,0,,,159.146,BOS,BOS_2,,69827.457,69986.603,137
2,5645,0,,,92.178,BOS,BOS_2,,70131.195,70223.373,139
1,5646,2.23,1,7,91.375,BOS,BOS_1,,70227.637,70319.012,131
3,5647,2.23,1,7,90.867,PROV,PROV_3,,1283.408,1374.275,15
2,5648,2.37,1,7,107.727,BOS,BOS_2,,70315.204,70422.931,141
1,5649,0,,,32.316,BOS,BOS_1,,70426.243,70458.559,133
3,5650,0,,,32.483,PROV,PROV_3,,1480.926,1513.409,17
1,5651,2.37,1,7,107.231,BOS,BOS_1,,70319.012,70426.243,132
3,5652,2.37,1,7,106.651,PROV,PROV_3,,1374.275,1480.926,16
2,5653,2.23,1,7,91.831,BOS,BOS_2,,70223.373,70315.204,140
2,5654,0,,,32.5,BOS,BOS_2,,70422.931,70455.431,142
1,5655,3,1,7,190.013,BOS,BOS_1,,70458.559,70648.572,134
1,5656,3,1,7,10.756,BOS,BOS_1,,70648.572,70659.328,135
3,5657,3,1,7,201.418,PROV,PROV_3,,1513.409,1714.827,18
2,5658,3,1,7,199.096,BOS,BOS_2,,70455.431,70654.527,143
1,5659,0,,,108.762,BOS,BOS_1,,70659.328,70768.09,136
1,5660,0,,,76.909,BOS,BOS_1,,70768.09,70844.999,137
1,5661,0,,,6.103,BOS,BOS_1,,70844.999,70851.102,138
1,5662,0,,,95.698,BOS,BOS_1,,70851.102,70946.8,139
3,5663,0,,,48.621,PROV,PROV_3,,1714.827,1763.448,19
3,5664,0,,,236.184,PROV,PROV_3,,1763.448,1999.632,20
2,5665,0,,,289.336,BOS,BOS_2,,70654.527,70943.863,144
1,5666,3,1,7,8.141,BOS,BOS_1,,70946.8,70954.941,140
1,5667,3,1,7,369.496,BOS,BOS_1,,70954.941,71324.437,141
3,5668,3,1,7,392.131,PROV,PROV_3,,1999.632,2391.763,21
2,5669,1.95,1,7,380.559,BOS,BOS_2,,71322.885,71703.444,147
1,5670,0,,,315.508,BOS,BOS_1,,71711.968,72027.476,143
3,5671,0,,,313.935,PROV,PROV_3,,2773.387,3087.322,23
1,5672,1.95,1,7,387.531,BOS,BOS_1,,71324.437,71711.968,142
3,5673,1.95,1,7,381.624,PROV,PROV_3,,2391.763,2773.387,22
2,5674,3,1,7,361.274,BOS,BOS_2,,70961.611,71322.885,146
2,5675,3,1,7,17.748,BOS,BOS_2,,70943.863,70961.611,145
2,5676,0,,,316.607,BOS,BOS_2,,71703.444,72020.051,148
1,5677,3.3,1,7,237.527,BOS,BOS_1,,72027.476,72265.003,144
3,5678,3.3,1,7,240.926,PROV,PROV_3,,3087.322,3328.248,24
2,5679,3.3,1,7,237.128,BOS,BOS_2,,72020.051,72257.179,149
1,5680,0,,,919.868,BOS,BOS_1,,72265.003,73184.871,145
3,5681,0,,,120.07,PROV,PROV_3,,3328.248,3448.318,25
3,5682,0.22,1,7,148.527,PROV,PROV_3,,3448.318,3596.845,26
3,5683,0,,,478.401,PROV,PROV_3,,3769.949,4248.35,28
3,5684,0.17,1,7,173.104,PROV,PROV_3,,3596.845,3769.949,27
2,5685,0,,,918.736,BOS,BOS_2,,72257.179,73175.915,150
1,5686,4,1,7,362.527,BOS,BOS_1,,73184.871,73547.398,146
3,5687,4,1,7,366.453,PROV,PROV_3,,4248.35,4614.803,29
2,5688,4.17,1,7,368.228,BOS,BOS_2,,73535.966,73904.194,152
1,5689,0,,,596.51,BOS,BOS_1,,73918.797,74515.307,148
3,5690,0,,,596.651,PROV,PROV_3,,4989.374,5586.025,31
1,5691,4.17,1,7,371.399,BOS,BOS_1,,73547.398,73918.797,147
3,5692,4.17,1,7,374.571,PROV,PROV_3,,4614.803,4989.374,30
2,5693,4,1,7,360.051,BOS,BOS_2,,73175.915,73535.966,151
2,5694,0,,,596.67,BOS,BOS_2,,73904.194,74500.864,153
1,5695,4.95,1,7,376.412,BOS,BOS_1,,74515.307,74891.719,149
3,5696,4.95,1,7,372.799,PROV,PROV_3,,5586.025,5958.824,32
2,5697,4.95,1,7,379.249,BOS,BOS_2,,74500.864,74880.113,154
1,5698,0,,,589.226,BOS,BOS_1,,74891.719,75480.945,150
1,5699,0,,,97.448,BOS,BOS_1,,75480.945,75578.393,151
1,5700,0,,,137.658,BOS,BOS_1,,75578.393,75716.051,152
1,5701,0,,,41.2,BOS,BOS_1,,75716.051,75757.251,153
1,5702,0,,,97.077,BOS,BOS_1,,75757.251,75854.328,154
3,5703,0,,,590.727,PROV,PROV_3,,5958.824,6549.551,33
3,5704,0,,,372.312,PROV,PROV_3,,6549.551,6921.863,34
2,5705,0,,,17.078,BOS,BOS_2,,75825.849,75842.927,161
2,5706,0,,,81.047,BOS,BOS_2,,75744.802,75825.849,160
2,5707,0,,,41.253,BOS,BOS_2,,75703.549,75744.802,159
2,5708,0,,,79.759,BOS,BOS_2,,75623.79,75703.549,158
2,5709,0,,,57.841,BOS,BOS_2,,75565.949,75623.79,157
2,5710,0,,,97.445,BOS,BOS_2,,75468.504,75565.949,156
2,5711,0,,,588.391,BOS,BOS_2,,74880.113,75468.504,155
1,5712,1.75,1,7,872.932,BOS,BOS_1,,75854.328,76727.26,155
3,5713,1.75,1,7,869.587,PROV,PROV_3,,6921.863,7791.45,35
2,5714,1.75,1,7,875.774,BOS,BOS_2,,75842.927,76718.701,162
1,5715,0,,,3370.673,BOS,BOS_1,,76727.26,80097.933,156
1,5716,0,,,206.095,BOS,BOS_1,,80097.933,80304.028,157
1,5717,0,,,5250.16,BOS,BOS_1,,80304.028,85554.188,158
3,5718,0,,,3583.088,PROV,PROV_3,,7791.45,11374.538,36
3,5719,0,,,2871.184,PROV,PROV_3,,11374.538,14245.722,37
3,5720,0,,,2373.371,PROV,PROV_3,,14245.722,16619.093,38
1,5721,0,,,1094.179,BOS,BOS_1,,85554.188,86648.367,159
1,5722,2.49,1,7,180.658,BOS,BOS_1,,250566.533,250747.191,392
2,5723,0,,,4.753,MN,MN_2,,14201.915,14206.668,31
2,5724,0,,,877.344,MN,MN_2,,13324.571,14201.915,30
1,5725,1.55,1,7,1164.686,BOS,BOS_1,,86648.367,87813.053,160
1,5726,0,,,555.763,BOS,BOS_1,,87813.053,88368.816,161
2,5727,0,,,941.896,BOS,BOS_2,,85697.936,86639.832,168
2,5728,0,,,125.073,BOS,BOS_2,,85572.863,85697.936,167
2,5729,0,,,32.077,BOS,BOS_2,,85540.786,85572.863,166
2,5730,0,,,5250.074,BOS,BOS_2,,80290.712,85540.786,165
2,5731,0,,,206.707,BOS,BOS_2,,80084.005,80290.712,164
2,5732,0,,,3365.304,BOS,BOS_2,,76718.701,80084.005,163
2,5733,1.55,1,7,1163.162,BOS,BOS_2,,86639.832,87802.994,169
1,5734,1.25,1,7,530.015,BOS,BOS_1,,88368.816,88898.831,162
2,5735,0,,,554.173,BOS,BOS_2,,87802.994,88357.167,170
1,5736,0,,,1130.967,BOS,BOS_1,,88898.831,90029.798,163
2,5737,1.25,1,7,531.75,BOS,BOS_2,,88357.167,88888.917,171
1,5738,1.48,1,7,386.405,BOS,BOS_1,,90029.798,90416.203,164
2,5739,0,,,1131.181,BOS,BOS_2,,88888.917,90020.098,172
1,5740,0,,,1054.556,BOS,BOS_1,,91158.457,92213.013,167
2,5741,1.05,1,7,349.78,BOS,BOS_2,,90810.367,91160.147,175
1,5742,1.26,1,7,401.99,BOS,BOS_1,,90416.203,90818.193,165
2,5743,1.48,1,7,387.515,BOS,BOS_2,,90020.098,90407.613,173
2,5744,1.26,1,7,402.754,BOS,BOS_2,,90407.613,90810.367,174
1,5745,1.05,1,7,340.264,BOS,BOS_1,,90818.193,91158.457,166
1,5746,0.98,1,7,596.727,BOS,BOS_1,,92213.013,92809.74,168
2,5747,0,,,1046.043,BOS,BOS_2,,91160.147,92206.19,176
1,5748,0,,,3733.271,BOS,BOS_1,,92809.74,96543.011,169
1,5749,0,,,634.351,BOS,BOS_1,,96543.011,97177.362,170
1,5750,0,,,2194.692,BOS,BOS_1,,97177.362,99372.054,171
1,5751,0,,,9532.781,BOS,BOS_1,,99372.054,108904.835,172
2,5752,0.98,1,7,595.589,BOS,BOS_2,,92206.19,92801.779,177
1,5753,1.22,1,7,1027.642,BOS,BOS_1,,109065.429,110093.071,174
2,5754,0,,,161.187,BOS,BOS_2,,108896.982,109058.169,185
2,5755,0,,,7.402,BOS,BOS_2,,108889.58,108896.982,184
2,5756,0,,,9531.501,BOS,BOS_2,,99358.079,108889.58,183
2,5757,0,,,2197.248,BOS,BOS_2,,97160.831,99358.079,182
2,5758,0,,,223.997,BOS,BOS_2,,96936.834,97160.831,181
2,5759,0,,,245.134,BOS,BOS_2,,96691.7,96936.834,180
2,5760,0,,,164.835,BOS,BOS_2,,96526.865,96691.7,179
2,5761,0,,,3725.086,BOS,BOS_2,,92801.779,96526.865,178
2,5762,1.22,1,7,1029.282,BOS,BOS_2,,109058.169,110087.451,186
1,5763,0,,,302.054,BOS,BOS_1,,110093.071,110395.125,175
1,5764,1.59,1,7,561.737,BOS,BOS_1,,118985.345,119547.082,179
2,5765,0,,,6872.673,BOS,BOS_2,,112108.263,118980.936,189
2,5766,0,,,1718.393,BOS,BOS_2,,110389.87,112108.263,188
1,5767,0,,,519.294,BOS,BOS_1,,119547.082,120066.376,180
2,5768,1.59,1,7,562.103,BOS,BOS_2,,118980.936,119543.039,190
1,5769,1.59,1,7,790.184,BOS,BOS_1,,120066.376,120856.56,181
2,5770,0,,,520.866,BOS,BOS_2,,119543.039,120063.905,191
1,5771,0,,,1070.036,BOS,BOS_1,,120856.56,121926.596,182
2,5772,1.59,1,7,799.74,BOS,BOS_2,,120063.905,120863.645,192
1,5773,2.18,1,7,810.048,BOS,BOS_1,,121926.596,122736.644,183
2,5774,0,,,1056.983,BOS,BOS_2,,120863.645,121920.628,193
1,5775,0,,,1415.281,BOS,BOS_1,,122736.644,124151.925,184
2,5776,2.18,1,7,811.184,BOS,BOS_2,,121920.628,122731.812,194
1,5777,1.34,1,7,497.817,BOS,BOS_1,,124151.925,124649.742,185
2,5778,0,,,1414.739,BOS,BOS_2,,122731.812,124146.551,195
1,5779,0,,,2074.317,BOS,BOS_1,,124649.742,126724.059,186
2,5780,1.34,1,7,499.89,BOS,BOS_2,,124146.551,124646.441,196
1,5781,1.58,1,7,1416.326,BOS,BOS_1,,126724.059,128140.385,187
2,5782,0,,,2073.669,BOS,BOS_2,,124646.441,126720.11,197
1,5783,0,,,858.885,BOS,BOS_1,,128140.385,128999.27,188
2,5784,1.58,1,7,1413.314,BOS,BOS_2,,126720.11,128133.424,198
1,5785,1.46,1,7,1142.482,BOS,BOS_1,,128999.27,130141.752,189
2,5786,0,,,858.006,BOS,BOS_2,,128133.424,128991.43,199
1,5787,0,,,2884.488,BOS,BOS_1,,130141.752,133026.24,190
2,5788,1.46,1,7,1145.678,BOS,BOS_2,,128991.43,130137.108,200
1,5789,1.59,1,7,797.039,BOS,BOS_1,,133026.24,133823.279,191
2,5790,0,,,2884.874,BOS,BOS_2,,130137.108,133021.982,201
1,5791,0,,,679.9,BOS,BOS_1,,133823.279,134503.179,192
2,5792,1.59,1,7,795.631,BOS,BOS_2,,133021.982,133817.613,202
1,5793,1.94,1,7,1010.997,BOS,BOS_1,,134503.179,135514.176,193
2,5794,0,,,680.257,BOS,BOS_2,,133817.613,134497.87,203
1,5795,0,,,1430.639,BOS,BOS_1,,135514.176,136944.815,194
1,5796,0,,,241.563,BOS,BOS_1,,136944.815,137186.378,195
1,5797,0,,,119.45,BOS,BOS_1,,137186.378,137305.828,196
1,5798,0,,,258.077,BOS,BOS_1,,137305.828,137563.905,197
1,5799,0,,,63.053,BOS,BOS_1,,137563.905,137626.958,198
2,5800,1.94,1,7,1010.674,BOS,BOS_2,,134497.87,135508.544,204
1,5801,0.68,1,7,463.909,BOS,BOS_1,,137626.958,138090.867,199
2,5802,0,,,315.145,BOS,BOS_2,,137309.907,137625.052,207
2,5803,0,,,119.251,BOS,BOS_2,,137190.656,137309.907,206
2,5804,0,,,1682.112,BOS,BOS_2,,135508.544,137190.656,205
1,5805,0,,,431.625,BOS,BOS_1,,138090.867,138522.492,200
2,5806,0.68,1,7,461.852,BOS,BOS_2,,137625.052,138086.904,208
1,5807,2.33,1,7,525.356,BOS,BOS_1,,138522.492,139047.848,201
2,5808,0,,,432.719,BOS,BOS_2,,138086.904,138519.623,209
1,5809,0,,,608.069,BOS,BOS_1,,139047.848,139655.917,202
2,5810,2.33,1,7,524.095,BOS,BOS_2,,138519.623,139043.718,210
1,5811,2,1,7,247.843,BOS,BOS_1,,139655.917,139903.76,203
1,5812,2,1,7,548.942,BOS,BOS_1,,139903.76,140452.702,204
2,5813,0,,,606.502,BOS,BOS_2,,139043.718,139650.22,211
1,5814,0,,,1017.727,BOS,BOS_1,,140452.702,141470.429,205
2,5815,2,1,7,554.016,BOS,BOS_2,,139886.955,140440.971,213
2,5816,2,1,7,236.735,BOS,BOS_2,,139650.22,139886.955,212
1,5817,1.94,1,7,1445.408,BOS,BOS_1,,141470.429,142915.837,206
2,5818,0,,,1020.686,BOS,BOS_2,,140440.971,141461.657,214
1,5819,0,,,579.133,BOS,BOS_1,,142915.837,143494.97,207
2,5820,1.94,1,7,1449.98,BOS,BOS_2,,141461.657,142911.637,215
1,5821,2.05,1,7,856.398,BOS,BOS_1,,143494.97,144351.368,208
2,5822,0,,,580.005,BOS,BOS_2,,142911.637,143491.642,216
1,5823,0.82,1,7,587.64,BOS,BOS_1,,144351.368,144939.008,209
2,5824,2.05,1,7,852.533,BOS,BOS_2,,143491.642,144344.175,217
1,5825,0,,,2461.445,BOS,BOS_1,,144939.008,147400.453,210
2,5826,0.82,1,7,588.2,BOS,BOS_2,,144344.175,144932.375,218
1,5827,3.88,1,7,986.009,BOS,BOS_1,,147400.453,148386.462,211
2,5828,0,,,2461.673,BOS,BOS_2,,144932.375,147394.048,219
1,5829,0,,,514.237,BOS,BOS_1,,148386.462,148900.699,212
2,5830,3.88,1,7,992.061,BOS,BOS_2,,147394.048,148386.109,220
1,5831,2.39,1,7,372.521,BOS,BOS_1,,148900.699,149273.22,213
2,5832,0,,,514.41,BOS,BOS_2,,148386.109,148900.519,221
1,5833,0,,,320.157,BOS,BOS_1,,149273.22,149593.377,214
2,5834,2.39,1,7,370.679,BOS,BOS_2,,148900.519,149271.198,222
1,5835,2.91,1,7,537.764,BOS,BOS_1,,149593.377,150131.141,215
2,5836,0,,,320.11,BOS,BOS_2,,149271.198,149591.308,223
1,5837,0,,,662.767,BOS,BOS_1,,150131.141,150793.908,216
2,5838,2.91,1,7,535.074,BOS,BOS_2,,149591.308,150126.382,224
1,5839,1.59,1,7,425.051,BOS,BOS_1,,150793.908,151218.959,217
2,5840,0,,,662.745,BOS,BOS_2,,150126.382,150789.127,225
1,5841,0,,,488.56,BOS,BOS_1,,151218.959,151707.519,218
2,5842,1.59,1,7,426.551,BOS,BOS_2,,150789.127,151215.678,226
1,5843,3.23,1,7,705.821,BOS,BOS_1,,151707.519,152413.34,219
2,5844,0,,,488.402,BOS,BOS_2,,151215.678,151704.08,227
1,5845,0,,,1530.212,BOS,BOS_1,,152413.34,153943.552,220
2,5846,3.23,1,7,709.412,BOS,BOS_2,,151704.08,152413.492,228
1,5847,4.37,1,7,202.038,BOS,BOS_1,,153943.552,154145.59,221
1,5848,4.37,1,7,394.173,BOS,BOS_1,,154145.59,154539.763,222
2,5849,0,,,1530.377,BOS,BOS_2,,152413.492,153943.869,229
1,5850,0,,,642.189,BOS,BOS_1,,154539.763,155181.952,223
2,5851,4.37,1,7,310.795,BOS,BOS_2,,154223.531,154534.326,231
2,5852,4.37,1,7,279.662,BOS,BOS_2,,153943.869,154223.531,230
1,5853,2.18,1,7,1013.322,BOS,BOS_1,,155181.952,156195.274,224
2,5854,0,,,641.953,BOS,BOS_2,,154534.326,155176.279,232
1,5855,0,,,511.839,BOS,BOS_1,,156195.274,156707.113,225
2,5856,2.18,1,7,1010.422,BOS,BOS_2,,155176.279,156186.701,233
1,5857,1.34,1,7,324.728,BOS,BOS_1,,156707.113,157031.841,226
2,5858,0,,,511.926,BOS,BOS_2,,156186.701,156698.627,234
1,5859,0,,,764.293,BOS,BOS_1,,157031.841,157796.134,227
2,5860,1.34,1,7,325.887,BOS,BOS_2,,156698.627,157024.514,235
1,5861,2.05,1,7,397.581,BOS,BOS_1,,157796.134,158193.715,228
2,5862,0,,,764.531,BOS,BOS_2,,157024.514,157789.045,236
1,5863,0,,,333.908,BOS,BOS_1,,158193.715,158527.623,229
2,5864,2.05,1,7,399.532,BOS,BOS_2,,157789.045,158188.577,237
1,5865,3,1,7,551.798,BOS,BOS_1,,158527.623,159079.421,230
2,5866,0,,,334.315,BOS,BOS_2,,158188.577,158522.892,238
1,5867,0,,,2188.003,BOS,BOS_1,,159593.772,161781.775,232
2,5868,1.46,1,7,515.709,BOS,BOS_2,,159078.133,159593.842,240
1,5869,1.46,1,7,514.351,BOS,BOS_1,,159079.421,159593.772,231
2,5870,3,1,7,555.241,BOS,BOS_2,,158522.892,159078.133,239
1,5871,1,1,7,1092.534,BOS,BOS_1,,161781.775,162874.309,233
2,5872,0,,,2188.273,BOS,BOS_2,,159593.842,161782.115,241
1,5873,0,,,815.105,BOS,BOS_1,,162874.309,163689.414,234
2,5874,1,1,7,1090.687,BOS,BOS_2,,161782.115,162872.802,242
1,5875,3.5,1,7,344.627,BOS,BOS_1,,163689.414,164034.041,235
2,5876,0,,,815.136,BOS,BOS_2,,162872.802,163687.938,243
1,5877,0,,,239.526,BOS,BOS_1,,164034.041,164273.567,236
2,5878,3.5,1,7,346.865,BOS,BOS_2,,163687.938,164034.803,244
1,5879,1.59,1,7,359.591,BOS,BOS_1,,164273.567,164633.158,237
2,5880,0,,,239.478,BOS,BOS_2,,164034.803,164274.281,245
1,5881,0,,,331.293,BOS,BOS_1,,164633.158,164964.451,238
2,5882,1.59,1,7,358.237,BOS,BOS_2,,164274.281,164632.518,246
1,5883,4.66,1,7,380.266,BOS,BOS_1,,164964.451,165344.717,239
2,5884,0,,,331.363,BOS,BOS_2,,164632.518,164963.881,247
1,5885,0,,,154.776,BOS,BOS_1,,165344.717,165499.493,240
2,5886,4.66,1,7,383.397,BOS,BOS_2,,164963.881,165347.278,248
1,5887,1.46,1,7,959.631,BOS,BOS_1,,165499.493,166459.124,241
2,5888,0,,,154.991,BOS,BOS_2,,165347.278,165502.269,249
1,5889,0,,,367.163,BOS,BOS_1,,166459.124,166826.287,242
1,5890,0,,,116.682,BOS,BOS_1,,166826.287,166942.969,243
1,5891,0,,,176.103,BOS,BOS_1,,166942.969,167119.072,244
2,5892,1.46,1,7,955.345,BOS,BOS_2,,165502.269,166457.614,250
1,5893,3.17,1,7,381.686,BOS,BOS_1,,167119.072,167500.758,245
1,5894,3.17,1,7,78.471,BOS,BOS_1,,167500.758,167579.229,246
1,5895,3.17,1,7,9.612,BOS,BOS_1,,167579.229,167588.841,247
2,5896,0,,,290.442,BOS,BOS_2,,166826.975,167117.417,252
2,5897,0,,,369.361,BOS,BOS_2,,166457.614,166826.975,251
1,5898,0,,,426.189,BOS,BOS_1,,167588.841,168015.03,248
2,5899,3.17,1,7,3.213,BOS,BOS_2,,167581.952,167585.165,254
2,5900,3.17,1,7,464.535,BOS,BOS_2,,167117.417,167581.952,253
1,5901,6.24,1,7,1047.181,BOS,BOS_1,,168015.03,169062.211,249
2,5902,0,,,426.189,BOS,BOS_2,,167585.165,168011.354,255
1,5903,0,,,67.916,BOS,BOS_1,,169062.211,169130.127,250
2,5904,6.24,1,7,1037.984,BOS,BOS_2,,168011.354,169049.338,256
1,5905,8.31,1,7,462.098,BOS,BOS_1,,169130.127,169592.225,251
1,5906,8.31,1,7,151.466,BOS,BOS_1,,169592.225,169743.691,252
1,5907,8.31,1,7,25.152,BOS,BOS_1,,169743.691,169768.843,253
2,5908,0,,,68.518,BOS,BOS_2,,169049.338,169117.856,257
1,5909,3.23,1,7,459.407,BOS,BOS_1,,169768.843,170228.25,254
2,5910,8.31,1,7,21.423,BOS,BOS_2,,169747.668,169769.091,261
2,5911,8.31,1,7,185.134,BOS,BOS_2,,169562.534,169747.668,260
2,5912,8.31,1,7,390.138,BOS,BOS_2,,169172.396,169562.534,259
2,5913,8.31,1,7,54.54,BOS,BOS_2,,169117.856,169172.396,258
1,5914,0,,,207.274,BOS,BOS_1,,170471.813,170679.087,256
1,5915,0,,,877.034,BOS,BOS_1,,170679.087,171556.121,257
2,5916,0,,,245.317,BOS,BOS_2,,170225.809,170471.126,264
1,5917,3.88,1,7,464.748,BOS,BOS_1,,171556.121,172020.869,258
2,5918,0,,,883.223,BOS,BOS_2,,170671.089,171554.312,267
2,5919,0,,,111.107,BOS,BOS_2,,170559.982,170671.089,266
2,5920,0,,,88.856,BOS,BOS_2,,170471.126,170559.982,265
1,5921,0,,,991.935,BOS,BOS_1,,172993.736,173985.671,260
2,5922,1.34,1,7,974.323,BOS,BOS_2,,172021.883,172996.206,269
1,5923,2.56,1,7,655.383,BOS,BOS_1,,173985.671,174641.054,261
2,5924,0,,,991.914,BOS,BOS_2,,172996.206,173988.12,270
1,5925,0,,,536.963,BOS,BOS_1,,174641.054,175178.017,262
2,5926,2.56,1,7,653.321,BOS,BOS_2,,173988.12,174641.441,271
1,5927,2.69,1,7,603.482,BOS,BOS_1,,175178.017,175781.499,263
2,5928,0,,,536.911,BOS,BOS_2,,174641.441,175178.352,272
1,5929,0,,,216.984,BOS,BOS_1,,175781.499,175998.483,264
2,5930,2.69,1,7,601.025,BOS,BOS_2,,175178.352,175779.377,273
1,5931,2.91,1,7,233.573,BOS,BOS_1,,175998.483,176232.056,265
2,5932,0,,,217.053,BOS,BOS_2,,175779.377,175996.43,274
1,5933,0,,,438.911,BOS,BOS_1,,176232.056,176670.967,266
2,5934,2.91,1,7,234.282,BOS,BOS_2,,175996.43,176230.712,275
1,5935,2.65,1,7,512.834,BOS,BOS_1,,176670.967,177183.801,267
2,5936,0,,,439.063,BOS,BOS_2,,176230.712,176669.775,276
1,5937,0,,,776.925,BOS,BOS_1,,177183.801,177960.726,268
2,5938,2.65,1,7,515.863,BOS,BOS_2,,176669.775,177185.638,277
1,5939,3,1,7,690.76,BOS,BOS_1,,177960.726,178651.486,269
2,5940,0,,,777.192,BOS,BOS_2,,177185.638,177962.83,278
1,5941,0,,,197.942,BOS,BOS_1,,178651.486,178849.428,270
2,5942,3,1,7,695.951,BOS,BOS_2,,177962.83,178658.781,279
1,5943,2.1,1,7,303.725,BOS,BOS_1,,178849.428,179153.153,271
2,5944,0,,,198.077,BOS,BOS_2,,178658.781,178856.858,280
1,5945,0,,,322.992,BOS,BOS_1,,179153.153,179476.145,272
2,5946,2.1,1,7,301.441,BOS,BOS_2,,178856.858,179158.299,281
1,5947,1.58,1,7,1335.098,BOS,BOS_1,,179476.145,180811.243,273
2,5948,0,,,323.372,BOS,BOS_2,,179158.299,179481.671,282
2,5949,1.58,1,7,1330.385,BOS,BOS_2,,179481.671,180812.056,283
2,5950,0,,,580.964,BOS,BOS_2,,182138.831,182719.795,286
2,5951,0,,,316.006,BOS,BOS_2,,181822.825,182138.831,285
2,5952,0,,,1010.769,BOS,BOS_2,,180812.056,181822.825,284
1,5953,1.59,1,7,593.965,BOS,BOS_1,,182719.063,183313.028,277
1,5954,0,,,659.247,BOS,BOS_1,,183313.028,183972.275,278
2,5955,1.59,1,7,592.352,BOS,BOS_2,,182719.795,183312.147,287
1,5956,2.18,1,7,842.56,BOS,BOS_1,,183972.275,184814.835,279
2,5957,0,,,659.414,BOS,BOS_2,,183312.147,183971.561,288
1,5958,0,,,818.886,BOS,BOS_1,,184814.835,185633.721,280
2,5959,2.18,1,7,845.573,BOS,BOS_2,,183971.561,184817.134,289
1,5960,1.78,1,7,212.062,BOS,BOS_1,,185633.721,185845.783,281
2,5961,0,,,818.858,BOS,BOS_2,,184817.134,185635.992,290
1,5962,2.69,1,7,447.042,BOS,BOS_1,,185845.783,186292.825,282
2,5963,1.78,1,7,211.248,BOS,BOS_2,,185635.992,185847.24,291
1,5964,3.12,1,7,376.021,BOS,BOS_1,,186292.825,186668.846,283
2,5965,2.69,1,7,448.574,BOS,BOS_2,,185847.24,186295.814,292
1,5966,0,,,1688.091,BOS,BOS_1,,186668.846,188356.937,284
2,5967,3.12,1,7,374.125,BOS,BOS_2,,186295.814,186669.939,293
1,5968,2.05,1,7,394.577,BOS,BOS_1,,188356.937,188751.514,285
2,5969,0,,,1688.194,BOS,BOS_2,,186669.939,188358.133,294
1,5970,0,,,672.754,BOS,BOS_1,,188751.514,189424.268,286
2,5971,2.05,1,7,396.212,BOS,BOS_2,,188358.133,188754.345,295
1,5972,1.94,1,7,532.057,BOS,BOS_1,,189424.268,189956.325,287
2,5973,0,,,672.917,BOS,BOS_2,,188754.345,189427.262,296
1,5974,0,,,133.577,BOS,BOS_1,,189956.325,190089.902,288
2,5975,1.94,1,7,534.234,BOS,BOS_2,,189427.262,189961.496,297
1,5976,1.94,1,7,736.992,BOS,BOS_1,,190089.902,190826.894,289
2,5977,0,,,133.678,BOS,BOS_2,,189961.496,190095.174,298
1,5978,0,,,825.408,BOS,BOS_1,,190826.894,191652.302,290
1,5979,0.73,1,7,1433.259,BOS,BOS_1,,191652.302,193085.561,291
2,5980,0,,,825.416,BOS,BOS_2,,190830.191,191655.607,301
1,5981,0,,,1260.835,BOS,BOS_1,,193085.561,194346.396,292
2,5982,0.73,1,7,1435.102,BOS,BOS_2,,191655.607,193090.709,302
1,5983,1.75,1,7,545.409,BOS,BOS_1,,194346.396,194891.805,293
2,5984,0,,,1260.802,BOS,BOS_2,,193090.709,194351.511,303
1,5985,0,,,808.329,BOS,BOS_1,,194891.805,195700.134,294
2,5986,1.75,1,7,543.273,BOS,BOS_2,,194351.511,194894.784,304
1,5987,4.37,1,7,429.471,BOS,BOS_1,,195700.134,196129.605,295
2,5988,0,,,808.287,BOS,BOS_2,,194894.784,195703.071,305
2,5989,4.37,1,7,426.458,BOS,BOS_2,,195703.071,196129.529,306
4,5990,1.75,1,7,508.873,SAY,SAY_4,,1588.86,2097.733,2
1,5991,1.75,1,7,529.519,BOS,BOS_1,,202515.644,203045.163,308
1,5992,0,,,1332.815,BOS,BOS_1,,203045.163,204377.978,309
1,5993,0,,,319.502,BOS,BOS_1,,204377.978,204697.48,310
2,5994,1.75,1,7,531.148,BOS,BOS_2,,202515.807,203046.955,318
1,5995,1.94,1,7,1036.181,BOS,BOS_1,,204697.48,205733.661,311
2,5996,0,,,317.416,BOS,BOS_2,,204384.305,204701.721,320
2,5997,0,,,1337.35,BOS,BOS_2,,203046.955,204384.305,319
1,5998,0,,,560.318,BOS,BOS_1,,205733.661,206293.979,312
2,5999,1.94,1,7,1030.504,BOS,BOS_2,,204701.721,205732.225,321
1,6000,1.43,1,7,386.563,BOS,BOS_1,,206293.979,206680.542,313
2,6001,0,,,558.865,BOS,BOS_2,,205732.225,206291.09,322
1,6002,0,,,1405.398,BOS,BOS_1,,206680.542,208085.94,314
