,time,id,route,state,speed,goal_speed,track,speed_limit,location_id,location_distance,track_distance,master_block,sub_block,route_direction,signal
0,19201,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
1,19202,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
2,19203,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
3,19204,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
4,19205,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
5,19206,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
6,19207,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
7,19208,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
8,19209,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
9,19210,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
10,19211,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
11,19212,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
12,19213,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
13,19214,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
14,19215,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
15,19216,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
16,19217,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
17,19218,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
18,19219,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
19,19220,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
20,19221,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
21,19222,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
22,19223,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
23,19224,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
24,19225,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
25,19226,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
26,19227,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
27,19228,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
28,19229,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
29,19230,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
30,19231,1,3,Dwell at station,0.0,0.0,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
31,19232,1,3,Free move,0.0,41.67,1.0,41.67,Stamford_1,0.0,62001.923,86.0,,0.0,
32,19233,1,3,Free move,1.2,41.67,1.0,41.67,86.0,,62002.523,87.0,,0.0,
33,19234,1,3,Free move,2.4,41.67,1.0,41.67,87.0,,62004.323000000004,87.0,,0.0,
34,19235,1,3,Free move,3.5999999999999996,41.67,1.0,41.67,87.0,,62007.323000000004,87.0,,0.0,
35,19236,1,3,Free move,4.8,41.67,1.0,41.67,87.0,,62011.523,87.0,,0.0,
36,19237,1,3,Free move,6.0,41.67,1.0,41.67,87.0,,62016.923,87.0,,0.0,
37,19238,1,3,Free move,7.2,41.67,1.0,41.67,87.0,,62023.523,87.0,,0.0,
38,19239,1,3,Free move,8.4,41.67,1.0,41.67,87.0,,62031.323000000004,87.0,,0.0,
39,19240,1,3,Free move,9.6,41.67,1.0,41.67,87.0,,62040.323000000004,87.0,,0.0,
40,19241,1,3,Free move,10.799999999999999,41.67,1.0,41.67,87.0,,62050.523,87.0,,0.0,
41,19242,1,3,Free move,11.999999999999998,41.67,1.0,41.67,87.0,,62061.923,87.0,,0.0,
42,19243,1,3,Free move,13.199999999999998,41.67,1.0,41.67,87.0,,62074.523,87.0,,0.0,
43,19244,1,3,Free move,14.399999999999997,41.67,1.0,41.67,87.0,,62088.323000000004,87.0,,0.0,
44,19245,1,3,Free move,15.49791020752746,41.67,1.0,41.67,87.0,,62103.271955103766,87.0,,0.0,
45,19246,1,3,Free move,16.51559329047237,41.67,1.0,41.67,87.0,,62119.27870685277,87.0,,0.0,
46,19247,1,3,Free move,17.468367724361293,41.67,1.0,41.67,87.0,,62136.270687360186,87.0,,0.0,
47,19248,1,3,Free move,18.367168956323358,41.67,1.0,41.67,87.0,,62154.188455700525,87.0,,0.0,
48,19249,1,3,Free move,19.22013590357386,41.67,1.0,41.67,87.0,,62172.982108130476,87.0,,0.0,
49,19250,1,3,Free move,20.03352514122796,41.67,1.0,41.67,87.0,,62192.60893865288,87.0,,0.0,
50,19251,1,3,Free move,20.81227212828117,41.67,1.0,41.67,87.0,,62213.03183728763,87.0,,0.0,
51,19252,1,3,Free move,21.560353366629617,41.67,1.0,41.67,87.0,,62234.218150035085,87.0,,0.0,
52,19253,1,3,Free move,22.281029730772826,41.67,1.0,41.67,87.0,,62256.13884158379,87.0,,0.0,
53,19254,1,3,Free move,22.97701551066481,41.67,1.0,41.67,87.0,,62278.76786420451,87.0,,0.0,
54,19255,1,3,Free move,23.65059919596874,41.67,1.0,41.67,87.0,,62302.081671557826,87.0,,0.0,
55,19256,1,3,Free move,24.303731876310422,41.67,1.0,41.67,87.0,,62326.058837093966,87.0,,0.0,
56,19257,1,3,Free move,24.9380932973432,41.67,1.0,41.67,87.0,,62350.67974968079,87.0,,0.0,
57,19258,1,3,Free move,25.55514212354738,41.67,1.0,41.67,87.0,,62375.926367391236,87.0,,0.0,
58,19259,1,3,Free move,26.156154799792834,41.67,1.0,41.67,87.0,,62401.78201585291,87.0,,0.0,
59,19260,1,3,Free move,26.742256027280355,41.67,1.0,41.67,87.0,,62428.23122126644,87.0,,0.0,
60,19261,1,3,Free move,27.31444296856346,41.67,1.0,41.67,87.0,,62455.25957076436,87.0,,0.0,
61,19262,1,3,Free move,27.873604692754814,41.67,1.0,41.67,87.0,,62482.85359459502,87.0,,0.0,
62,19263,1,3,Free move,28.42053795910357,41.67,1.0,41.67,87.0,,62511.00066592095,87.0,,0.0,
63,19264,1,3,Free move,28.955960149310016,41.67,1.0,41.67,87.0,,62539.68891497515,87.0,,0.0,
64,19265,1,3,Free move,29.480519954892944,41.67,1.0,41.67,87.0,,62568.90715502726,87.0,,0.0,
65,19266,1,3,Free move,29.99480627901611,41.67,1.0,41.67,87.0,,62598.64481814421,87.0,,0.0,
66,19267,1,3,Free move,30.499355704912993,41.67,1.0,41.67,87.0,,62628.89189913617,87.0,,0.0,
67,19268,1,3,Free move,30.99465880371024,41.67,1.0,41.67,87.0,,62659.638906390486,87.0,,0.0,
68,19269,1,3,Free move,31.481165495067607,41.67,1.0,41.67,87.0,,62690.87681853987,87.0,,0.0,
69,19270,1,3,Free move,31.959289629116547,41.67,1.0,41.67,87.0,,62722.59704610197,87.0,,0.0,
70,19271,1,3,Free move,32.42941292382922,41.67,1.0,41.67,87.0,,62754.79139737844,87.0,,0.0,
71,19272,1,3,Free move,32.891888365442284,41.67,1.0,41.67,87.0,,62787.45204802307,87.0,,0.0,
72,19273,1,3,Free move,33.34704315892411,41.67,1.0,41.67,87.0,,62820.57151378525,87.0,,0.0,
73,19274,1,3,Free move,33.79518129927729,41.67,1.0,41.67,87.0,,62854.142626014356,87.0,,0.0,
74,19275,1,3,Free move,34.2365858216573,41.67,1.0,41.67,87.0,,62888.15850957482,87.0,,0.0,
75,19276,1,3,Free move,34.671520778082325,41.67,1.0,41.67,87.0,,62922.612562874696,87.0,,0.0,
76,19277,1,3,Free move,35.10023298032318,41.67,1.0,41.67,87.0,,62957.4984397539,87.0,,0.0,
77,19278,1,3,Free move,35.52295354195461,41.67,1.0,41.67,87.0,,62992.81003301504,87.0,,0.0,
78,19279,1,3,Free move,35.93989924718321,41.67,1.0,41.67,87.0,,63028.54145940961,87.0,,0.0,
79,19280,1,3,Free move,36.351273769684866,41.67,1.0,41.67,87.0,,63064.68704591804,87.0,,0.0,
80,19281,1,3,Free move,36.75726876108601,41.67,1.0,41.67,87.0,,63101.24131718343,87.0,,0.0,
81,19282,1,3,Free move,37.158064825753485,41.67,1.0,41.67,87.0,,63138.19898397684,87.0,,0.0,
82,19283,1,3,Free move,37.553832396094634,41.67,1.0,41.67,87.0,,63175.554932587766,87.0,,0.0,
83,19284,1,3,Free move,37.94473252051747,41.67,1.0,41.67,87.0,,63213.304215046075,88.0,,0.0,
84,19285,1,3,Free move,38.33091757448375,41.67,1.0,41.67,88.0,,63251.44204009358,88.0,,0.0,
85,19286,1,3,Free move,38.71253190364499,41.67,1.0,41.67,88.0,,63289.96376483264,88.0,,0.0,
86,19287,1,3,Free move,39.08971240683418,41.67,1.0,41.67,88.0,,63328.86488698788,88.0,,0.0,
87,19288,1,3,Free move,39.462589065655365,41.67,1.0,41.67,88.0,,63368.14103772413,88.0,,0.0,
88,19289,1,3,Free move,39.83128542653685,41.67,1.0,41.67,88.0,,63407.787974970226,88.0,,0.0,
89,19290,1,3,Free move,40.195919040366974,41.67,1.0,41.67,88.0,,63447.80157720368,88.0,,0.0,
90,19291,1,3,Free move,40.55660186419153,41.67,1.0,41.67,88.0,,63488.17783765596,88.0,,0.0,
91,19292,1,3,Free move,40.91344062890333,41.67,1.0,41.67,88.0,,63528.912858902506,88.0,,0.0,
92,19293,1,3,Free move,41.26653717638148,41.67,1.0,41.67,88.0,,63570.002847805146,88.0,,0.0,
93,19294,1,3,Free move,41.615988769129736,41.67,1.0,41.67,88.0,,63611.4441107779,88.0,,0.0,
94,19295,1,3,Free move,41.96544036187799,41.67,1.0,41.67,88.0,,63653.2348253434,88.0,,0.0,
95,19296,1,3,Free move,41.53542244755527,41.67,1.0,41.67,88.0,,63694.98525674812,88.0,,0.0,
96,19297,1,3,Free move,41.10540453323255,41.67,1.0,41.67,88.0,,63736.305670238515,88.0,,0.0,
97,19298,1,3,Free move,41.456512409258494,41.67,1.0,41.67,88.0,,63777.58662870976,89.0,,0.0,
98,19299,1,3,Free move,41.807620285284436,41.67,1.0,41.67,89.0,,63819.21869505703,89.0,,0.0,
99,19300,1,3,Free move,41.37625993206091,41.67,1.0,41.67,89.0,,63860.810635165704,89.0,,0.0,
100,19301,1,3,Free move,40.944899578837386,41.67,1.0,41.67,89.0,,63901.971214921155,89.0,,0.0,
101,19302,1,3,Free move,41.297669061879084,41.67,1.0,41.67,89.0,,63943.09249924152,89.0,,0.0,
102,19303,1,3,Free move,41.646802003214304,41.67,1.0,41.67,89.0,,63984.56473477407,89.0,,0.0,
103,19304,1,3,Free move,41.995934944549525,41.67,1.0,41.67,89.0,,64026.38610324795,89.0,,0.0,
104,19305,1,3,Move and stop at station,41.56617512792722,41.67,1.0,41.67,89.0,,64068.16715828419,90.0,,0.0,
105,19306,1,3,Move and stop at station,41.132739078999286,41.67,1.0,41.67,89.0,,64109.51661538765,90.0,,0.0,
106,19307,1,3,Move and stop at station,40.695508933170146,41.67,1.0,41.67,89.0,,64150.430739393734,90.0,,0.0,
107,19308,1,3,Move and stop at station,40.25436080439202,41.67,1.0,41.67,89.0,,64190.90567426252,90.0,,0.0,
108,19309,1,3,Move and stop at station,39.809164345284714,41.67,1.0,41.67,89.0,,64230.937436837354,90.0,,0.0,
109,19310,1,3,Move and stop at station,39.35978226514397,41.67,1.0,41.67,89.0,,64270.52191014257,90.0,,0.0,
110,19311,1,3,Move and stop at station,38.9060698008103,41.67,1.0,41.67,89.0,,64309.65483617555,90.0,,0.0,
111,19312,1,3,Move and stop at station,38.447874134645495,41.67,1.0,41.67,89.0,,64348.33180814327,90.0,,0.0,
112,19313,1,3,Move and stop at station,37.98503375301656,41.67,1.0,41.67,89.0,,64386.548262087104,90.0,,0.0,
113,19314,1,3,Move and stop at station,37.51737773769174,41.67,1.0,41.67,89.0,,64424.29946783246,90.0,,0.0,
114,19315,1,3,Move and stop at station,37.04472498138139,41.67,1.0,41.67,89.0,,64461.580519192,90.0,,0.0,
115,19316,1,3,Move and stop at station,36.56688331727104,41.67,1.0,41.67,89.0,,64498.38632334133,90.0,,0.0,
116,19317,1,3,Move and stop at station,36.08364855074961,41.67,1.0,41.67,89.0,,64534.711589275335,90.0,,0.0,
117,19318,1,3,Move and stop at station,35.59480337957706,41.67,1.0,41.67,89.0,,64570.5508152405,90.0,,0.0,
118,19319,1,3,Move and stop at station,35.10011618639184,41.67,1.0,41.67,89.0,,64605.898275023486,90.0,,0.0,
119,19320,1,3,Move and stop at station,34.59933968464199,41.67,1.0,41.67,89.0,,64640.748002959,90.0,,0.0,
120,19321,1,3,Move and stop at station,34.09220939562391,41.67,1.0,41.67,89.0,,64675.09377749913,90.0,,0.0,
121,19322,1,3,Move and stop at station,33.578441930187964,41.67,1.0,41.67,89.0,,64708.92910316204,90.0,,0.0,
122,19323,1,3,Move and stop at station,33.05773304364136,41.67,1.0,41.67,89.0,,64742.24719064895,90.0,,0.0,
123,19324,1,3,Move and stop at station,32.529755426214194,41.67,1.0,41.67,89.0,,64775.04093488388,90.0,,0.0,
124,19325,1,3,Move and stop at station,31.99415618385487,41.67,1.0,41.67,89.0,,64807.302890688916,90.0,,0.0,
125,19326,1,3,Move and stop at station,31.450553954696392,41.67,1.0,41.67,89.0,,64839.02524575819,90.0,,0.0,
126,19327,1,3,Move and stop at station,30.89853559477202,41.67,1.0,41.67,89.0,,64870.19979053292,90.0,,0.0,
127,19328,1,3,Move and stop at station,30.337652351778686,41.67,1.0,41.67,89.0,,64900.81788450619,90.0,,0.0,
128,19329,1,3,Move and stop at station,29.767415426982208,41.67,1.0,41.67,89.0,,64930.87041839557,90.0,,0.0,
129,19330,1,3,Move and stop at station,29.187290801506915,41.67,1.0,41.67,89.0,,64960.34777150981,90.0,,0.0,
130,19331,1,3,Move and stop at station,28.596693172589504,41.67,1.0,41.67,89.0,,64989.23976349686,91.0,,0.0,
131,19332,1,3,Move and stop at station,27.99497880561392,41.67,1.0,41.67,89.0,,65017.53559948596,91.0,,0.0,
132,19333,1,3,Move and stop at station,27.381437055698026,41.67,1.0,41.67,89.0,,65045.22380741661,91.0,,0.0,
133,19334,1,3,Move and stop at station,26.755280243794946,41.67,1.0,41.67,89.0,,65072.292166066356,91.0,,0.0,
134,19335,1,3,Move and stop at station,26.115631480318758,41.67,1.0,41.67,89.0,,65098.72762192841,91.0,,0.0,
135,19336,1,3,Move and stop at station,25.46150990498211,41.67,1.0,41.67,89.0,,65124.516192621064,91.0,,0.0,
136,19337,1,3,Move and stop at station,24.79181264131338,41.67,1.0,41.67,89.0,,65149.64285389421,91.0,,0.0,
137,19338,1,3,Move and stop at station,24.105292528039207,41.67,1.0,41.67,89.0,,65174.09140647889,91.0,,0.0,
138,19339,1,3,Move and stop at station,23.400530356585097,41.67,1.0,41.67,89.0,,65197.8443179212,91.0,,0.0,
139,19340,1,3,Move and stop at station,22.67589986705954,41.67,1.0,41.67,89.0,,65220.88253303302,91.0,,0.0,
140,19341,1,3,Move and stop at station,21.929523059534482,41.67,1.0,41.67,89.0,,65243.18524449632,91.0,,0.0,
141,19342,1,3,Move and stop at station,21.159212342441094,41.67,1.0,41.67,89.0,,65264.72961219731,91.0,,0.0,
142,19343,1,3,Move and stop at station,20.36239446510984,41.67,1.0,41.67,89.0,,65285.49041560109,91.0,,0.0,
143,19344,1,3,Move and stop at station,19.536008724820864,41.67,1.0,41.67,89.0,,65305.439617196054,91.0,,0.0,
144,19345,1,3,Move and stop at station,18.67636799693612,41.67,1.0,41.67,89.0,,65324.54580555693,91.0,,0.0,
145,19346,1,3,Move and stop at station,17.77896460621503,41.67,1.0,41.67,89.0,,65342.773471858505,91.0,,0.0,
146,19347,1,3,Move and stop at station,16.838191833330807,41.67,1.0,41.67,89.0,,65360.08205007828,91.0,,0.0,
147,19348,1,3,Move and stop at station,15.846931719352561,41.67,1.0,41.67,89.0,,65376.42461185462,91.0,,0.0,
148,19349,1,3,Move and stop at station,14.795921869045124,41.67,1.0,41.67,89.0,,65391.746038648824,91.0,,0.0,
149,19350,1,3,Move and stop at station,13.672737957387282,41.67,1.0,41.67,89.0,,65405.98036856204,91.0,,0.0,
150,19351,1,3,Move and stop at station,12.472737957387283,41.67,1.0,41.67,89.0,,65419.05310651943,91.0,,0.0,
151,19352,1,3,Move and stop at station,11.272737957387283,41.67,1.0,41.67,89.0,,65430.92584447682,91.0,,0.0,
152,19353,1,3,Move and stop at station,10.072737957387284,41.67,1.0,41.67,89.0,,65441.598582434206,91.0,,0.0,
153,19354,1,3,Move and stop at station,8.872737957387285,41.67,1.0,41.67,89.0,,65451.071320391595,91.0,,0.0,
154,19355,1,3,Move and stop at station,7.672737957387285,41.67,1.0,41.67,89.0,,65459.34405834898,91.0,,0.0,
